transaction_id,customer_id,amount,currency,timestamp,rejection_reason
txn_0121275,cust_21276,666.75,INR,2026-09-06T14:03:45,
txn_0121276,cust_21277,666.92,USD,2026-09-06T14:03:48,
txn_0121277,cust_21278,667.09,EUR,2026-09-06T14:03:51,
txn_0121278,cust_21279,667.26,INR,2026-09-06T14:03:54,
txn_0121279,cust_21280,667.43,USD,2026-09-06T14:03:57,
txn_0121280,cust_21281,667.6,EUR,2026-09-06T14:04:00,
txn_0121281,cust_21282,667.77,INR,2026-09-06T14:04:03,
txn_0121282,cust_21283,667.94,USD,2026-09-06T14:04:06,
txn_0121283,cust_21284,668.11,EUR,2026-09-06T14:04:09,
txn_0121284,cust_21285,668.28,INR,2026-09-06T14:04:12,
txn_0121285,cust_21286,668.45,USD,2026-09-06T14:04:15,
txn_0121286,cust_21287,668.62,EUR,2026-09-06T14:04:18,
txn_0121287,cust_21288,668.79,INR,2026-09-06T14:04:21,
txn_0121288,cust_21289,668.96,USD,2026-09-06T14:04:24,
txn_0121289,cust_21290,669.13,EUR,2026-09-06T14:04:27,
txn_0121290,cust_21291,669.3,INR,2026-09-06T14:04:30,
txn_0121291,cust_21292,669.47,USD,2026-09-06T14:04:33,
txn_0121292,cust_21293,669.64,EUR,2026-09-06T14:04:36,
txn_0121293,cust_21294,669.81,INR,2026-09-06T14:04:39,
txn_0121294,cust_21295,669.98,USD,2026-09-06T14:04:42,
txn_0121295,cust_21296,670.15,EUR,2026-09-06T14:04:45,
txn_0121296,cust_21297,670.32,INR,2026-09-06T14:04:48,
txn_0121297,cust_21298,670.49,USD,2026-09-06T14:04:51,
txn_0121298,cust_21299,670.66,EUR,2026-09-06T14:04:54,
txn_0121299,cust_21300,670.83,INR,2026-09-06T14:04:57,
txn_0121300,cust_21301,671.0,USD,2026-09-06T14:05:00,
txn_0121301,cust_21302,671.17,EUR,2026-09-06T14:05:03,
txn_0121302,cust_21303,671.34,INR,2026-09-06T14:05:06,
txn_0121303,cust_21304,671.51,USD,2026-09-06T14:05:09,
txn_0121304,cust_21305,671.68,EUR,2026-09-06T14:05:12,
txn_0121305,cust_21306,671.85,INR,2026-09-06T14:05:15,
txn_0121306,cust_21307,672.02,USD,2026-09-06T14:05:18,
txn_0121307,cust_21308,672.19,EUR,2026-09-06T14:05:21,
txn_0121308,cust_21309,672.36,INR,2026-09-06T14:05:24,
txn_0121309,cust_21310,672.53,USD,2026-09-06T14:05:27,
txn_0121310,cust_21311,672.7,EUR,2026-09-06T14:05:30,
txn_0121311,cust_21312,672.87,INR,2026-09-06T14:05:33,
txn_0121312,cust_21313,673.04,USD,2026-09-06T14:05:36,
txn_0121313,cust_21314,673.21,EUR,2026-09-06T14:05:39,
txn_0121314,cust_21315,673.38,INR,2026-09-06T14:05:42,
txn_0121315,cust_21316,673.55,USD,2026-09-06T14:05:45,
txn_0121316,cust_21317,673.72,EUR,2026-09-06T14:05:48,
txn_0121317,cust_21318,673.89,INR,2026-09-06T14:05:51,
txn_0121318,cust_21319,674.06,USD,2026-09-06T14:05:54,
txn_0121319,cust_21320,674.23,EUR,2026-09-06T14:05:57,
txn_0121320,cust_21321,674.4,INR,2026-09-06T14:06:00,
txn_0121321,cust_21322,674.57,USD,2026-09-06T14:06:03,
txn_0121322,cust_21323,674.74,EUR,2026-09-06T14:06:06,
txn_0121323,cust_21324,674.91,INR,2026-09-06T14:06:09,
txn_0121324,cust_21325,675.08,USD,2026-09-06T14:06:12,
txn_0121325,cust_21326,675.25,EUR,2026-09-06T14:06:15,
txn_0121326,cust_21327,675.42,INR,2026-09-06T14:06:18,
txn_0121327,cust_21328,675.59,USD,2026-09-06T14:06:21,
txn_0121328,cust_21329,675.76,EUR,2026-09-06T14:06:24,
txn_0121329,cust_21330,675.93,INR,2026-09-06T14:06:27,
txn_0121330,cust_21331,676.1,USD,2026-09-06T14:06:30,
txn_0121331,cust_21332,676.27,EUR,2026-09-06T14:06:33,
txn_0121332,cust_21333,676.44,INR,2026-09-06T14:06:36,
txn_0121333,cust_21334,676.61,USD,2026-09-06T14:06:39,
txn_0121334,cust_21335,676.78,EUR,2026-09-06T14:06:42,
txn_0121335,cust_21336,676.95,INR,2026-09-06T14:06:45,
txn_0121336,cust_21337,677.12,USD,2026-09-06T14:06:48,
txn_0121337,cust_21338,677.29,EUR,2026-09-06T14:06:51,
txn_0121338,cust_21339,677.46,INR,2026-09-06T14:06:54,
txn_0121339,cust_21340,677.63,USD,2026-09-06T14:06:57,
txn_0121340,cust_21341,677.8,EUR,2026-09-06T14:07:00,
txn_0121341,cust_21342,677.97,INR,2026-09-06T14:07:03,
txn_0121342,cust_21343,678.14,USD,2026-09-06T14:07:06,
txn_0121343,cust_21344,678.31,EUR,2026-09-06T14:07:09,
txn_0121344,cust_21345,678.48,INR,2026-09-06T14:07:12,
txn_0121345,cust_21346,678.65,USD,2026-09-06T14:07:15,
txn_0121346,cust_21347,678.82,EUR,2026-09-06T14:07:18,
txn_0121347,cust_21348,678.99,INR,2026-09-06T14:07:21,
txn_0121348,cust_21349,679.16,USD,2026-09-06T14:07:24,
txn_0121349,cust_21350,679.33,EUR,2026-09-06T14:07:27,
txn_0121350,cust_21351,679.5,INR,2026-09-06T14:07:30,
txn_0121351,cust_21352,679.67,USD,2026-09-06T14:07:33,
txn_0121352,cust_21353,679.84,EUR,2026-09-06T14:07:36,
txn_0121353,cust_21354,680.01,INR,2026-09-06T14:07:39,
txn_0121354,cust_21355,680.18,USD,2026-09-06T14:07:42,
txn_0121355,cust_21356,680.35,EUR,2026-09-06T14:07:45,
txn_0121356,cust_21357,680.52,INR,2026-09-06T14:07:48,
txn_0121357,cust_21358,680.69,USD,2026-09-06T14:07:51,
txn_0121358,cust_21359,680.86,EUR,2026-09-06T14:07:54,
txn_0121359,cust_21360,681.03,INR,2026-09-06T14:07:57,
txn_0121360,cust_21361,681.2,USD,2026-09-06T14:08:00,
txn_0121361,cust_21362,681.37,EUR,2026-09-06T14:08:03,
txn_0121362,cust_21363,681.54,INR,2026-09-06T14:08:06,
txn_0121363,cust_21364,681.71,USD,2026-09-06T14:08:09,
txn_0121364,cust_21365,681.88,EUR,2026-09-06T14:08:12,
txn_0121365,cust_21366,682.05,INR,2026-09-06T14:08:15,
txn_0121366,cust_21367,682.22,USD,2026-09-06T14:08:18,
txn_0121367,cust_21368,682.39,EUR,2026-09-06T14:08:21,
txn_0121368,cust_21369,682.56,INR,2026-09-06T14:08:24,
txn_0121369,cust_21370,682.73,USD,2026-09-06T14:08:27,
txn_0121370,cust_21371,682.9,EUR,2026-09-06T14:08:30,
txn_0121371,cust_21372,683.07,INR,2026-09-06T14:08:33,
txn_0121372,cust_21373,683.24,USD,2026-09-06T14:08:36,
txn_0121373,cust_21374,683.41,EUR,2026-09-06T14:08:39,
txn_0121374,cust_21375,683.58,INR,2026-09-06T14:08:42,
txn_0121375,cust_21376,683.75,USD,2026-09-06T14:08:45,
txn_0121376,cust_21377,683.92,EUR,2026-09-06T14:08:48,
txn_0121377,cust_21378,684.09,INR,2026-09-06T14:08:51,
txn_0121378,cust_21379,684.26,USD,2026-09-06T14:08:54,
txn_0121379,cust_21380,684.43,EUR,2026-09-06T14:08:57,
txn_0121380,cust_21381,684.6,INR,2026-09-06T14:09:00,
txn_0121381,cust_21382,684.77,USD,2026-09-06T14:09:03,
txn_0121382,cust_21383,684.94,EUR,2026-09-06T14:09:06,
txn_0121383,cust_21384,685.11,INR,2026-09-06T14:09:09,
txn_0121384,cust_21385,685.28,USD,2026-09-06T14:09:12,
txn_0121385,cust_21386,685.45,EUR,2026-09-06T14:09:15,
txn_0121386,cust_21387,685.62,INR,2026-09-06T14:09:18,
txn_0121387,cust_21388,685.79,USD,2026-09-06T14:09:21,
txn_0121388,cust_21389,685.96,EUR,2026-09-06T14:09:24,
txn_0121389,cust_21390,686.13,INR,2026-09-06T14:09:27,
txn_0121390,cust_21391,686.3,USD,2026-09-06T14:09:30,
txn_0121391,cust_21392,686.47,EUR,2026-09-06T14:09:33,
txn_0121392,cust_21393,686.64,INR,2026-09-06T14:09:36,
txn_0121393,cust_21394,686.81,USD,2026-09-06T14:09:39,
txn_0121394,cust_21395,686.98,EUR,2026-09-06T14:09:42,
txn_0121395,cust_21396,687.15,INR,2026-09-06T14:09:45,
txn_0121396,cust_21397,687.32,USD,2026-09-06T14:09:48,
txn_0121397,cust_21398,687.49,EUR,2026-09-06T14:09:51,
txn_0121398,cust_21399,687.66,INR,2026-09-06T14:09:54,
txn_0121399,cust_21400,687.83,USD,2026-09-06T14:09:57,
txn_0121400,cust_21401,688.0,EUR,2026-09-06T14:10:00,
txn_0121401,cust_21402,688.17,INR,2026-09-06T14:10:03,
txn_0121402,cust_21403,688.34,USD,2026-09-06T14:10:06,
txn_0121403,cust_21404,688.51,EUR,2026-09-06T14:10:09,
txn_0121404,cust_21405,688.68,INR,2026-09-06T14:10:12,
txn_0121405,cust_21406,688.85,USD,2026-09-06T14:10:15,
txn_0121406,cust_21407,689.02,EUR,2026-09-06T14:10:18,
txn_0121407,cust_21408,689.19,INR,2026-09-06T14:10:21,
txn_0121408,cust_21409,689.36,USD,2026-09-06T14:10:24,
txn_0121409,cust_21410,689.53,EUR,2026-09-06T14:10:27,
txn_0121410,cust_21411,689.7,INR,2026-09-06T14:10:30,
txn_0121411,cust_21412,689.87,USD,2026-09-06T14:10:33,
txn_0121412,cust_21413,690.04,EUR,2026-09-06T14:10:36,
txn_0121413,cust_21414,690.21,INR,2026-09-06T14:10:39,
txn_0121414,cust_21415,690.38,USD,2026-09-06T14:10:42,
txn_0121415,cust_21416,690.55,EUR,2026-09-06T14:10:45,
txn_0121416,cust_21417,690.72,INR,2026-09-06T14:10:48,
txn_0121417,cust_21418,690.89,USD,2026-09-06T14:10:51,
txn_0121418,cust_21419,691.06,EUR,2026-09-06T14:10:54,
txn_0121419,cust_21420,691.23,INR,2026-09-06T14:10:57,
txn_0121420,cust_21421,691.4,USD,2026-09-06T14:11:00,
txn_0121421,cust_21422,691.57,EUR,2026-09-06T14:11:03,
txn_0121422,cust_21423,691.74,INR,2026-09-06T14:11:06,
txn_0121423,cust_21424,691.91,USD,2026-09-06T14:11:09,
txn_0121424,cust_21425,692.08,EUR,2026-09-06T14:11:12,
txn_0121425,cust_21426,692.25,INR,2026-09-06T14:11:15,
txn_0121426,cust_21427,692.42,USD,2026-09-06T14:11:18,
txn_0121427,cust_21428,692.59,EUR,2026-09-06T14:11:21,
txn_0121428,cust_21429,692.76,INR,2026-09-06T14:11:24,
txn_0121429,cust_21430,692.93,USD,2026-09-06T14:11:27,
txn_0121430,cust_21431,693.1,EUR,2026-09-06T14:11:30,
txn_0121431,cust_21432,693.27,INR,2026-09-06T14:11:33,
txn_0121432,cust_21433,693.44,USD,2026-09-06T14:11:36,
txn_0121433,cust_21434,693.61,EUR,2026-09-06T14:11:39,
txn_0121434,cust_21435,693.78,INR,2026-09-06T14:11:42,
txn_0121435,cust_21436,693.95,USD,2026-09-06T14:11:45,
txn_0121436,cust_21437,694.12,EUR,2026-09-06T14:11:48,
txn_0121437,cust_21438,694.29,INR,2026-09-06T14:11:51,
txn_0121438,cust_21439,694.46,USD,2026-09-06T14:11:54,
txn_0121439,cust_21440,694.63,EUR,2026-09-06T14:11:57,
txn_0121440,cust_21441,694.8,INR,2026-09-06T14:12:00,
txn_0121441,cust_21442,694.97,USD,2026-09-06T14:12:03,
txn_0121442,cust_21443,695.14,EUR,2026-09-06T14:12:06,
txn_0121443,cust_21444,695.31,INR,2026-09-06T14:12:09,
txn_0121444,cust_21445,695.48,USD,2026-09-06T14:12:12,
txn_0121445,cust_21446,695.65,EUR,2026-09-06T14:12:15,
txn_0121446,cust_21447,695.82,INR,2026-09-06T14:12:18,
txn_0121447,cust_21448,695.99,USD,2026-09-06T14:12:21,
txn_0121448,cust_21449,696.16,EUR,2026-09-06T14:12:24,
txn_0121449,cust_21450,696.33,INR,2026-09-06T14:12:27,
txn_0121450,cust_21451,696.5,USD,2026-09-06T14:12:30,
txn_0121451,cust_21452,696.67,EUR,2026-09-06T14:12:33,
txn_0121452,cust_21453,696.84,INR,2026-09-06T14:12:36,
txn_0121453,cust_21454,697.01,USD,2026-09-06T14:12:39,
txn_0121454,cust_21455,697.18,EUR,2026-09-06T14:12:42,
txn_0121455,cust_21456,697.35,INR,2026-09-06T14:12:45,
txn_0121456,cust_21457,697.52,USD,2026-09-06T14:12:48,
txn_0121457,cust_21458,697.69,EUR,2026-09-06T14:12:51,
txn_0121458,cust_21459,697.86,INR,2026-09-06T14:12:54,
txn_0121459,cust_21460,698.03,USD,2026-09-06T14:12:57,
txn_0121460,cust_21461,698.2,EUR,2026-09-06T14:13:00,
txn_0121461,cust_21462,698.37,INR,2026-09-06T14:13:03,
txn_0121462,cust_21463,698.54,USD,2026-09-06T14:13:06,
txn_0121463,cust_21464,698.71,EUR,2026-09-06T14:13:09,
txn_0121464,cust_21465,698.88,INR,2026-09-06T14:13:12,
txn_0121465,cust_21466,699.05,USD,2026-09-06T14:13:15,
txn_0121466,cust_21467,699.22,EUR,2026-09-06T14:13:18,
txn_0121467,cust_21468,699.39,INR,2026-09-06T14:13:21,
txn_0121468,cust_21469,699.56,USD,2026-09-06T14:13:24,
txn_0121469,cust_21470,699.73,EUR,2026-09-06T14:13:27,
txn_0121470,cust_21471,699.9,INR,2026-09-06T14:13:30,
txn_0121471,cust_21472,700.07,USD,2026-09-06T14:13:33,
txn_0121472,cust_21473,700.24,EUR,2026-09-06T14:13:36,
txn_0121473,cust_21474,700.41,INR,2026-09-06T14:13:39,
txn_0121474,cust_21475,700.58,USD,2026-09-06T14:13:42,
txn_0121475,cust_21476,700.75,EUR,2026-09-06T14:13:45,
txn_0121476,cust_21477,700.92,INR,2026-09-06T14:13:48,
txn_0121477,cust_21478,701.09,USD,2026-09-06T14:13:51,
txn_0121478,cust_21479,701.26,EUR,2026-09-06T14:13:54,
txn_0121479,cust_21480,701.43,INR,2026-09-06T14:13:57,
txn_0121480,cust_21481,701.6,USD,2026-09-06T14:14:00,
txn_0121481,cust_21482,701.77,EUR,2026-09-06T14:14:03,
txn_0121482,cust_21483,701.94,INR,2026-09-06T14:14:06,
txn_0121483,cust_21484,702.11,USD,2026-09-06T14:14:09,
txn_0121484,cust_21485,702.28,EUR,2026-09-06T14:14:12,
txn_0121485,cust_21486,702.45,INR,2026-09-06T14:14:15,
txn_0121486,cust_21487,702.62,USD,2026-09-06T14:14:18,
txn_0121487,cust_21488,702.79,EUR,2026-09-06T14:14:21,
txn_0121488,cust_21489,702.96,INR,2026-09-06T14:14:24,
txn_0121489,cust_21490,703.13,USD,2026-09-06T14:14:27,
txn_0121490,cust_21491,703.3,EUR,2026-09-06T14:14:30,
txn_0121491,cust_21492,703.47,INR,2026-09-06T14:14:33,
txn_0121492,cust_21493,703.64,USD,2026-09-06T14:14:36,
txn_0121493,cust_21494,703.81,EUR,2026-09-06T14:14:39,
txn_0121494,cust_21495,703.98,INR,2026-09-06T14:14:42,
txn_0121495,cust_21496,704.15,USD,2026-09-06T14:14:45,
txn_0121496,cust_21497,704.32,EUR,2026-09-06T14:14:48,
txn_0121497,cust_21498,704.49,INR,2026-09-06T14:14:51,
txn_0121498,cust_21499,704.66,USD,2026-09-06T14:14:54,
txn_0121499,cust_21500,704.83,EUR,2026-09-06T14:14:57,
txn_0121500,cust_21501,705.0,INR,2026-09-06T14:15:00,
txn_0121501,cust_21502,705.17,USD,2026-09-06T14:15:03,
txn_0121502,cust_21503,705.34,EUR,2026-09-06T14:15:06,
txn_0121503,cust_21504,705.51,INR,2026-09-06T14:15:09,
txn_0121504,cust_21505,705.68,USD,2026-09-06T14:15:12,
txn_0121505,cust_21506,705.85,EUR,2026-09-06T14:15:15,
txn_0121506,cust_21507,706.02,INR,2026-09-06T14:15:18,
txn_0121507,cust_21508,706.19,USD,2026-09-06T14:15:21,
txn_0121508,cust_21509,706.36,EUR,2026-09-06T14:15:24,
txn_0121509,cust_21510,706.53,INR,2026-09-06T14:15:27,
txn_0121510,cust_21511,706.7,USD,2026-09-06T14:15:30,
txn_0121511,cust_21512,706.87,EUR,2026-09-06T14:15:33,
txn_0121512,cust_21513,707.04,INR,2026-09-06T14:15:36,
txn_0121513,cust_21514,707.21,USD,2026-09-06T14:15:39,
txn_0121514,cust_21515,707.38,EUR,2026-09-06T14:15:42,
txn_0121515,cust_21516,707.55,INR,2026-09-06T14:15:45,
txn_0121516,cust_21517,707.72,USD,2026-09-06T14:15:48,
txn_0121517,cust_21518,707.89,EUR,2026-09-06T14:15:51,
txn_0121518,cust_21519,708.06,INR,2026-09-06T14:15:54,
txn_0121519,cust_21520,708.23,USD,2026-09-06T14:15:57,
txn_0121520,cust_21521,708.4,EUR,2026-09-06T14:16:00,
txn_0121521,cust_21522,708.57,INR,2026-09-06T14:16:03,
txn_0121522,cust_21523,708.74,USD,2026-09-06T14:16:06,
txn_0121523,cust_21524,708.91,EUR,2026-09-06T14:16:09,
txn_0121524,cust_21525,709.08,INR,2026-09-06T14:16:12,
txn_0121525,cust_21526,709.25,USD,2026-09-06T14:16:15,
txn_0121526,cust_21527,709.42,EUR,2026-09-06T14:16:18,
txn_0121527,cust_21528,709.59,INR,2026-09-06T14:16:21,
txn_0121528,cust_21529,709.76,USD,2026-09-06T14:16:24,
txn_0121529,cust_21530,709.93,EUR,2026-09-06T14:16:27,
txn_0121530,cust_21531,710.1,INR,2026-09-06T14:16:30,
txn_0121531,cust_21532,710.27,USD,2026-09-06T14:16:33,
txn_0121532,cust_21533,710.44,EUR,2026-09-06T14:16:36,
txn_0121533,cust_21534,710.61,INR,2026-09-06T14:16:39,
txn_0121534,cust_21535,710.78,USD,2026-09-06T14:16:42,
txn_0121535,cust_21536,710.95,EUR,2026-09-06T14:16:45,
txn_0121536,cust_21537,711.12,INR,2026-09-06T14:16:48,
txn_0121537,cust_21538,711.29,USD,2026-09-06T14:16:51,
txn_0121538,cust_21539,711.46,EUR,2026-09-06T14:16:54,
txn_0121539,cust_21540,711.63,INR,2026-09-06T14:16:57,
txn_0121540,cust_21541,711.8,USD,2026-09-06T14:17:00,
txn_0121541,cust_21542,711.97,EUR,2026-09-06T14:17:03,
txn_0121542,cust_21543,712.14,INR,2026-09-06T14:17:06,
txn_0121543,cust_21544,712.31,USD,2026-09-06T14:17:09,
txn_0121544,cust_21545,712.48,EUR,2026-09-06T14:17:12,
txn_0121545,cust_21546,712.65,INR,2026-09-06T14:17:15,
txn_0121546,cust_21547,712.82,USD,2026-09-06T14:17:18,
txn_0121547,cust_21548,712.99,EUR,2026-09-06T14:17:21,
txn_0121548,cust_21549,713.16,INR,2026-09-06T14:17:24,
txn_0121549,cust_21550,713.33,USD,2026-09-06T14:17:27,
txn_0121550,cust_21551,713.5,EUR,2026-09-06T14:17:30,
txn_0121551,cust_21552,713.67,INR,2026-09-06T14:17:33,
txn_0121552,cust_21553,713.84,USD,2026-09-06T14:17:36,
txn_0121553,cust_21554,714.01,EUR,2026-09-06T14:17:39,
txn_0121554,cust_21555,714.18,INR,2026-09-06T14:17:42,
txn_0121555,cust_21556,714.35,USD,2026-09-06T14:17:45,
txn_0121556,cust_21557,714.52,EUR,2026-09-06T14:17:48,
txn_0121557,cust_21558,714.69,INR,2026-09-06T14:17:51,
txn_0121558,cust_21559,714.86,USD,2026-09-06T14:17:54,
txn_0121559,cust_21560,715.03,EUR,2026-09-06T14:17:57,
txn_0121560,cust_21561,715.2,INR,2026-09-06T14:18:00,
txn_0121561,cust_21562,715.37,USD,2026-09-06T14:18:03,
txn_0121562,cust_21563,715.54,EUR,2026-09-06T14:18:06,
txn_0121563,cust_21564,715.71,INR,2026-09-06T14:18:09,
txn_0121564,cust_21565,715.88,USD,2026-09-06T14:18:12,
txn_0121565,cust_21566,716.05,EUR,2026-09-06T14:18:15,
txn_0121566,cust_21567,716.22,INR,2026-09-06T14:18:18,
txn_0121567,cust_21568,716.39,USD,2026-09-06T14:18:21,
txn_0121568,cust_21569,716.56,EUR,2026-09-06T14:18:24,
txn_0121569,cust_21570,716.73,INR,2026-09-06T14:18:27,
txn_0121570,cust_21571,716.9,USD,2026-09-06T14:18:30,
txn_0121571,cust_21572,717.07,EUR,2026-09-06T14:18:33,
txn_0121572,cust_21573,717.24,INR,2026-09-06T14:18:36,
txn_0121573,cust_21574,717.41,USD,2026-09-06T14:18:39,
txn_0121574,cust_21575,717.58,EUR,2026-09-06T14:18:42,
txn_0121575,cust_21576,717.75,INR,2026-09-06T14:18:45,
txn_0121576,cust_21577,717.92,USD,2026-09-06T14:18:48,
txn_0121577,cust_21578,718.09,EUR,2026-09-06T14:18:51,
txn_0121578,cust_21579,718.26,INR,2026-09-06T14:18:54,
txn_0121579,cust_21580,718.43,USD,2026-09-06T14:18:57,
txn_0121580,cust_21581,718.6,EUR,2026-09-06T14:19:00,
txn_0121581,cust_21582,718.77,INR,2026-09-06T14:19:03,
txn_0121582,cust_21583,718.94,USD,2026-09-06T14:19:06,
txn_0121583,cust_21584,719.11,EUR,2026-09-06T14:19:09,
txn_0121584,cust_21585,719.28,INR,2026-09-06T14:19:12,
txn_0121585,cust_21586,719.45,USD,2026-09-06T14:19:15,
txn_0121586,cust_21587,719.62,EUR,2026-09-06T14:19:18,
txn_0121587,cust_21588,719.79,INR,2026-09-06T14:19:21,
txn_0121588,cust_21589,719.96,USD,2026-09-06T14:19:24,
txn_0121589,cust_21590,720.13,EUR,2026-09-06T14:19:27,
txn_0121590,cust_21591,720.3,INR,2026-09-06T14:19:30,
txn_0121591,cust_21592,720.47,USD,2026-09-06T14:19:33,
txn_0121592,cust_21593,720.64,EUR,2026-09-06T14:19:36,
txn_0121593,cust_21594,720.81,INR,2026-09-06T14:19:39,
txn_0121594,cust_21595,720.98,USD,2026-09-06T14:19:42,
txn_0121595,cust_21596,721.15,EUR,2026-09-06T14:19:45,
txn_0121596,cust_21597,721.32,INR,2026-09-06T14:19:48,
txn_0121597,cust_21598,721.49,USD,2026-09-06T14:19:51,
txn_0121598,cust_21599,721.66,EUR,2026-09-06T14:19:54,
txn_0121599,cust_21600,721.83,INR,2026-09-06T14:19:57,
txn_0121600,cust_21601,722.0,USD,2026-09-06T14:20:00,
txn_0121601,cust_21602,722.17,EUR,2026-09-06T14:20:03,
txn_0121602,cust_21603,722.34,INR,2026-09-06T14:20:06,
txn_0121603,cust_21604,722.51,USD,2026-09-06T14:20:09,
txn_0121604,cust_21605,722.68,EUR,2026-09-06T14:20:12,
txn_0121605,cust_21606,722.85,INR,2026-09-06T14:20:15,
txn_0121606,cust_21607,723.02,USD,2026-09-06T14:20:18,
txn_0121607,cust_21608,723.19,EUR,2026-09-06T14:20:21,
txn_0121608,cust_21609,723.36,INR,2026-09-06T14:20:24,
txn_0121609,cust_21610,723.53,USD,2026-09-06T14:20:27,
txn_0121610,cust_21611,723.7,EUR,2026-09-06T14:20:30,
txn_0121611,cust_21612,723.87,INR,2026-09-06T14:20:33,
txn_0121612,cust_21613,724.04,USD,2026-09-06T14:20:36,
txn_0121613,cust_21614,724.21,EUR,2026-09-06T14:20:39,
txn_0121614,cust_21615,724.38,INR,2026-09-06T14:20:42,
txn_0121615,cust_21616,724.55,USD,2026-09-06T14:20:45,
txn_0121616,cust_21617,724.72,EUR,2026-09-06T14:20:48,
txn_0121617,cust_21618,724.89,INR,2026-09-06T14:20:51,
txn_0121618,cust_21619,725.06,USD,2026-09-06T14:20:54,
txn_0121619,cust_21620,725.23,EUR,2026-09-06T14:20:57,
txn_0121620,cust_21621,725.4,INR,2026-09-06T14:21:00,
txn_0121621,cust_21622,725.57,USD,2026-09-06T14:21:03,
txn_0121622,cust_21623,725.74,EUR,2026-09-06T14:21:06,
txn_0121623,cust_21624,725.91,INR,2026-09-06T14:21:09,
txn_0121624,cust_21625,726.08,USD,2026-09-06T14:21:12,
txn_0121625,cust_21626,726.25,EUR,2026-09-06T14:21:15,
txn_0121626,cust_21627,726.42,INR,2026-09-06T14:21:18,
txn_0121627,cust_21628,726.59,USD,2026-09-06T14:21:21,
txn_0121628,cust_21629,726.76,EUR,2026-09-06T14:21:24,
txn_0121629,cust_21630,726.93,INR,2026-09-06T14:21:27,
txn_0121630,cust_21631,727.1,USD,2026-09-06T14:21:30,
txn_0121631,cust_21632,727.27,EUR,2026-09-06T14:21:33,
txn_0121632,cust_21633,727.44,INR,2026-09-06T14:21:36,
txn_0121633,cust_21634,727.61,USD,2026-09-06T14:21:39,
txn_0121634,cust_21635,727.78,EUR,2026-09-06T14:21:42,
txn_0121635,cust_21636,727.95,INR,2026-09-06T14:21:45,
txn_0121636,cust_21637,728.12,USD,2026-09-06T14:21:48,
txn_0121637,cust_21638,728.29,EUR,2026-09-06T14:21:51,
txn_0121638,cust_21639,728.46,INR,2026-09-06T14:21:54,
txn_0121639,cust_21640,728.63,USD,2026-09-06T14:21:57,
txn_0121640,cust_21641,728.8,EUR,2026-09-06T14:22:00,
txn_0121641,cust_21642,728.97,INR,2026-09-06T14:22:03,
txn_0121642,cust_21643,729.14,USD,2026-09-06T14:22:06,
txn_0121643,cust_21644,729.31,EUR,2026-09-06T14:22:09,
txn_0121644,cust_21645,729.48,INR,2026-09-06T14:22:12,
txn_0121645,cust_21646,729.65,USD,2026-09-06T14:22:15,
txn_0121646,cust_21647,729.82,EUR,2026-09-06T14:22:18,
txn_0121647,cust_21648,729.99,INR,2026-09-06T14:22:21,
txn_0121648,cust_21649,730.16,USD,2026-09-06T14:22:24,
txn_0121649,cust_21650,730.33,EUR,2026-09-06T14:22:27,
txn_0121650,cust_21651,730.5,INR,2026-09-06T14:22:30,
txn_0121651,cust_21652,730.67,USD,2026-09-06T14:22:33,
txn_0121652,cust_21653,730.84,EUR,2026-09-06T14:22:36,
txn_0121653,cust_21654,731.01,INR,2026-09-06T14:22:39,
txn_0121654,cust_21655,731.18,USD,2026-09-06T14:22:42,
txn_0121655,cust_21656,731.35,EUR,2026-09-06T14:22:45,
txn_0121656,cust_21657,731.52,INR,2026-09-06T14:22:48,
txn_0121657,cust_21658,731.69,USD,2026-09-06T14:22:51,
txn_0121658,cust_21659,731.86,EUR,2026-09-06T14:22:54,
txn_0121659,cust_21660,732.03,INR,2026-09-06T14:22:57,
txn_0121660,cust_21661,732.2,USD,2026-09-06T14:23:00,
txn_0121661,cust_21662,732.37,EUR,2026-09-06T14:23:03,
txn_0121662,cust_21663,732.54,INR,2026-09-06T14:23:06,
txn_0121663,cust_21664,732.71,USD,2026-09-06T14:23:09,
txn_0121664,cust_21665,732.88,EUR,2026-09-06T14:23:12,
txn_0121665,cust_21666,733.05,INR,2026-09-06T14:23:15,
txn_0121666,cust_21667,733.22,USD,2026-09-06T14:23:18,
txn_0121667,cust_21668,733.39,EUR,2026-09-06T14:23:21,
txn_0121668,cust_21669,733.56,INR,2026-09-06T14:23:24,
txn_0121669,cust_21670,733.73,USD,2026-09-06T14:23:27,
txn_0121670,cust_21671,733.9,EUR,2026-09-06T14:23:30,
txn_0121671,cust_21672,734.07,INR,2026-09-06T14:23:33,
txn_0121672,cust_21673,734.24,USD,2026-09-06T14:23:36,
txn_0121673,cust_21674,734.41,EUR,2026-09-06T14:23:39,
txn_0121674,cust_21675,734.58,INR,2026-09-06T14:23:42,
txn_0121675,cust_21676,734.75,USD,2026-09-06T14:23:45,
txn_0121676,cust_21677,734.92,EUR,2026-09-06T14:23:48,
txn_0121677,cust_21678,735.09,INR,2026-09-06T14:23:51,
txn_0121678,cust_21679,735.26,USD,2026-09-06T14:23:54,
txn_0121679,cust_21680,735.43,EUR,2026-09-06T14:23:57,
txn_0121680,cust_21681,735.6,INR,2026-09-06T14:24:00,
